"VNUM","LOCALE_NAME"
"27844","Ölü Levrek"
"27845","Ölü Tekir Balığı"
"27846","Ölü Yayın Balığı"
"27847","Ölü Çopra Balığı"
"27848","Ölü Lüfer Balığı"
"27849","Ölü Sevimli Balık"
"27850","Ölü Palamut Balığı"
"27851","Ölü Kadife Balığı"
"27852","Ölü Aynalı Sazan"
"27853","Ölü Altın Sudak Balığı"
"27863","Izgara Sudak Balığı"
"27864","Izgara Ringa Balığı"
"27865","Izgara Büyük Sudak"
"27866","Izgara Sazan"
"27867","Izgara Som Balığı"
"27868","Izgara Ot Sazanı"
"27869","Izgara Dere Alabalığı"
"27870","Izgara Zargana"
"27871","Izg. Gökkuşağı Alabalığı"
"27872","Izgara Nehir Alabalığı"
"27873","Izgara Hamsi"
"27874","Izgara Levrek"
"27875","Izgara Tekir Balığı"
"27876","Izgara Yayın Balığı"
"27877","Izgara Çopra Balığı"
"27878","Izgara Lüfer Balığı"
"27879","Izgara Sevimli Balık"
"27880","Izgara Palamut Balığı"
"27881","Izgara Kadife Balığı"
"27882","Izgara Aynalı Sazan"
"27883","Izgara AltınSudak Balığı"
"27987","İstiridye"
"27988","Define Haritası"
"27989","Metin Taşı Dedektörü"
"27990","Taş Parçası"
"27991","Su Taşı"
"27992","Beyaz İnci"
"27993","Mavi İnci"
"27994","Kankırmızı İnci"
"27995","Boş Şişe"
"27996","Zehir Şişesi"
"27997","Yaşam Küresi"
"27998","Simya Kesesi"
"27999","Ruh Taşı Kesesi"
"28000","Katliam Taşı+0"
"28004","Paranoya Taşı+0"
"28008","Travma Taşı+0"
"28044","Lycanlardan Koruyan Taş+0"
"28030","Kavrama Taşı+0"
"28031","Öldürücü Darbe Taşı+0"
"28032","Soğutma Taşı+0"
"28033","Savaşcıdan Koruyan Taş+0"
"28034","Ninjadan Koruyan Taş+0"
"28035","Suradan KoruyanTaş+0"
"28036","Şamandan Koruyan Taş+0"
"28037","Canavardan Koruyan Taş+0"
"28038","Korunma Taşı+0"
"28039","Kurnazlık Taşı+0"
"28040","Sihir Taşı+0"
"28041","Yaşam Taşı +0"
"28042","Savunma Taşı+0"
"28043","Hız Taşı+0"
"28100","Katliam Taşı+1"
"28104","Paranoya Taşı+1"
"28108","Travma Taşı+1"
"28144","Lycanlardan Koruyan Taş+1"
"28130","Kavrama Taşı+1"
"28131","Öldürücü Darbe Taşı+1"
"28132","Soğutma Taşı+1"
"28133","Savaşcıdan Koruyan Taş+1"
"28134","Ninjadan Koruyan Taş+1"
"28135","Suradan KoruyanTaş+1"
"28136","Şamandan Koruyan Taş+1"
"28137","Canavardan Koruyan Taş+1"
"28138","Korunma Taşı+1"
"28139","Kurnazlık Taşı+1"
"28140","Sihir Taşı+1"
"28141","Yaşam Taşı +1"
"28142","Savunma Taşı+1"
"28143","Hız Taşı+1"
"28200","Katliam Taşı+2"
"28204","Paranoya Taşı+2"
"28208","Travma Taşı+2"
"28244","Lycanlardan Koruyan Taş+2"
"28230","Kavrama Taşı+2"
"28231","Öldürücü Darbe Taşı+2"
"28232","Soğutma Taşı+2"
"28233","Savaşcıdan Koruyan Taş+2"
"28234","Ninjadan Koruyan Taş+2"
"28235","Suradan KoruyanTaş+2"
"28236","Şamandan Koruyan Taş+2"
"28237","Canavardan Koruyan Taş+2"
"28238","Korunma Taşı+2"
"28239","Kurnazlık Taşı+2"
"28240","Sihir Taşı+2"
"28241","Yaşam Taşı +2"
"28242","Savunma Taşı+2"
"28243","Hız Taşı+2"
"28300","Katliam Taşı+3"
"28304","Paranoya Taşı+3"
"28308","Travma Taşı+3"
"28344","Lycanlardan Koruyan Taş+3"
"28330","Kavrama Taşı+3"
"28331","Öldürücü Darbe Taşı+3"
"28332","Soğutma Taşı+3"
"28333","Savaşcıdan Koruyan Taş+3"
"28334","Ninjadan Koruyan Taş+3"
"28335","Suradan KoruyanTaş+3"
"28336","Şamandan Koruyan Taş+3"
"28337","Canavardan Koruyan Taş+3"
"28338","Korunma Taşı+3"
"28339","Kurnazlık Taşı+3"
"28340","Sihir Taşı+3"
"28341","Yaşam Taşı +3"
"28342","Savunma Taşı+3"
"28343","Hız Taşı+3"
"28400","Katliam Taşı+4"
"28404","Paranoya Taşı+4"
"28408","Travma Taşı+4"
"28444","Lycanlardan Koruyan Taş+4"
"28430","Kavrama Taşı+4"
"28431","Öldürücü Darbe Taşı+4"
"28432","Soğutma Taşı+4"
"28433","Savaşcıdan Koruyan Taş+4"
"28434","Ninjadan Koruyan Taş+4"
"28435","Suradan KoruyanTaş+4"
"28436","Şamandan Koruyan Taş+4"
"28437","Canavardan Koruyan Taş+4"
"28438","Korunma Taşı+4"
"28439","Kurnazlık Taşı+4"
"28440","Sihir Taşı+4"
"28441","Yaşam Taşı +4"
"28442","Savunma Taşı+4"
"28443","Hız Taşı+4"
"28500","Katliam Taşı+5"
"28504","Paranoya Taşı+5"
"28508","Travma Taşı+5"
"28512","Lycanlardan Koruyan Taş+5"
"28530","Kavrama Taşı+5"
"28531","Öldürücü Darbe Taşı+5"
"28532","Soğutma Taşı+5"
"28533","Savaşcıdan Koruyan Taş+5"
"28534","Ninjadan Koruyan Taş+5"
"28535","Suradan KoruyanTaş+5"
"28536","Şamandan Koruyan Taş+5"
"28537","Canavardan Koruyan Taş+5"
"28538","Korunma Taşı+5"
"28539","Kurnazlık Taşı+5"
"28540","Sihir Taşı+5"
"28541","Yaşam Taşı +5"
"28542","Savunma Taşı+5"
"28543","Hız Taşı+5"
"28600","Kavrama Taşı+6"
"28601","Öldürücü Darbe Taşı+6"
"28602","Soğutma Taşı+6"
"28603","Savaşcıdan Koruyan Taş+6"
"28604","Ninjadan Koruyan Taş+6"
"28605","Suradan KoruyanTaş+6"
"28606","Şamandan Koruyan Taş+6"
"28607","Canavardan Koruyan Taş+6"
"28608","Korunma Taşı+6"
"28609","Kurnazlık Taşı+6"
"28610","Sihir Taşı+6"
"28611","Yaşam Taşı +6"
"28612","Savunma Taşı+6"
"28613","Hız Taşı+6"
"28630","Kavrama Sutaşı+5"
"28631","Öldürücü Darbe Sutaşı+5"
"28632","Soğutma Sutaşı+5"
"28633","Savaşçı Sutaşı+5"
"28634","Ninja Sutaşı+5"
"28635","Sura Sutaşı+5"
"28636","Şaman Sutaşı+5"
"28637","Canavar Sutaşı+5"
"28638","Korunma Sutaşı+5"
"28639","Kurnazlık Sutaşı+5"
"28640","Sihir Sutaşı+5"
"28641","Canlılık Sutaşı+5"
"28642","Savunma Sutaşı+5"
"28643","Hız Sutaşı+5"
"28700","Kavrama Taşı+7"
"28701","Öldürücü Darbe Taşı+7"
"28702","Soğutma Taşı+7"
"28703","Savaşcıdan Koruyan Taş+7"
"28704","Ninjadan Koruyan Taş+7"
"28705","Suradan KoruyanTaş+7"
"28706","Şamandan Koruyan Taş+7"
"28707","Canavardan Koruyan Taş+7"
"28708","Korunma Taşı+7"
"28709","Kurnazlık Taşı+7"
"28710","Sihir Taşı+7"
"28711","Yaşam Taşı +7"
"28712","Savunma Taşı+7"
"28713","Hız Taşı+7"
"28730","Kavrama Sutaşı+7"
"28731","Öldürücü Darbe Sutaşı+7"
"28732","Soğutma Sutaşı+7"
"28733","Savaşçı Sutaşı+7"
"28734","Ninja Sutaşı+7"
"28735","Sura Sutaşı+7"
"28736","Şaman Sutaşı+7"
"28737","Canavar Sutaşı+7"
"28738","Korunma Sutaşı+7"
"28739","Kurnazlık Sutaşı+7"
"28740","Sihir Sutaşı+7"
"28741","Canlılık Sutaşı+7"
"28742","Savunma Sutaşı+7"
"28743","Hız Sutaşı+7"
"28800","Kavrama Taşı+8"
"28801","Öldürücü Darbe Taşı+8"
"28802","Soğutma Taşı+8"
"28803","Savaşcıdan Koruyan Taş+8"
"28804","Ninjadan Koruyan Taş+8"
"28805","Suradan KoruyanTaş+8"
"28806","Şamandan Koruyan Taş+8"
"28807","Canavardan Koruyan Taş+8"
"28808","Korunma Taşı+8"
"28809","Kurnazlık Taşı+8"
"28810","Sihir Taşı+8"
"28811","Yaşam Taşı +8"
"28812","Savunma Taşı+8"
"28813","Hız Taşı+8"
"28830","Kavrama Sutaşı+8"
"28831","Öldürücü Darbe Sutaşı+8"
"28832","Soğutma Sutaşı+8"
"28833","Savaşçı Sutaşı+8"
"28834","Ninja Sutaşı+8"
"28835","Sura Sutaşı+8"
"28836","Şaman Sutaşı+8"
"28837","Canavar Sutaşı+8"
"28838","Korunma Sutaşı+8"
"28839","Kurnazlık Sutaşı+8"
"28840","Sihir Sutaşı+8"
"28841","Canlılık Sutaşı+8"
"28842","Savunma Sutaşı+8"
"28843","Hız Sutaşı+8"
"28900","Kavrama Taşı+9"
"28901","Öldürücü Darbe Taşı+9"
"28902","Soğutma Taşı+9"
"28903","Savaşcıdan Koruyan Taş+9"
"28904","Ninjadan Koruyan Taş+9"
"28905","Suradan KoruyanTaş+9"
"28906","Şamandan Koruyan Taş+9"
"28907","Canavardan Koruyan Taş+9"
"28908","Korunma Taşı+9"
"28909","Kurnazlık Taşı+9"
"28910","Sihir Taşı+9"
"28911","Yaşam Taşı +9"
"28912","Savunma Taşı+9"
"28913","Hız Taşı+9"
"28930","Kavrama Sutaşı+9"
"28931","Öldürücü Darbe Sutaşı+9"
"28932","Soğutma Sutaşı+9"
"28933","Savaşçı Sutaşı+9"
"28934","Ninja Sutaşı+9"
"28935","Sura Sutaşı+9"
"28936","Şaman Sutaşı+9"
"28937","Canavar Sutaşı+9"
"28938","Korunma Sutaşı+9"
"28939","Kurnazlık Sutaşı+9"
"28940","Sihir Sutaşı+9"
"28941","Canlılık Sutaşı+9"
"28942","Savunma Sutaşı+9"
"28943","Hız Sutaşı+9"
"28960","Kırılmış Taş Parçası"
"29001","Tarak"
"29002","Mavi Tarak"
"29003","Sarı Tarak"
"29004","Kırmızı Tarak"
"29005","Yeşil Tarak"
"29006","Sarı Şaraptaşı"
"29007","Mavi Şaraptaşı"
"29008","Mavi Kutsal Su"
"29009","Sarı Kutsal Su"
"29010","Kırmızı Kutsal Su"
"29011","Yeşil Kutsal Su"
"29012","Lacivert Kutsal Su"
"29013","Koyu Sarı Kutsal Su"
"29014","Bordo Kutsal Su"
"29015","Koyu Yeşil Kutsal Su"
"29101","Kazma+0"
"29102","Kazma+1"
"29103","Kazma+2"
"29104","Kazma+3"
"29105","Kazma+4"
"29106","Kazma+5"
"29107","Kazma+6"
"29108","Kazma+7"
"29109","Kazma+8"
"29110","Kazma+9"
"30000","Arpa"
"30001","Mektup"
"30002","Sosis Şiş"
"30003","Domuz Burnu"
"30004","Yaban Domuzu Dişi"
"30005","Kırık Zırh Parçası"
"30006","Ork Dişi"
"30007","Ork Muskası"
"30008","Başlangıç Elkitabı"
"30009","Bilinmeyen İlaç"
"30010","Ayı Safrası"
"30011","Çile"
"30012","Şarap Şişesi"
"30013","Likör Kabı"
"30014","Yeti Postu"
"30015","Şeytan Hatırası"
"30016","Şeytan Mücevheri"
"30017","Süslü Saç Tokası"
"30018","K. Domuzkuyruğu Kurdele"
"30019","Alev Yelesi"
"30020","Şeftali Tohumu"
"30021","Değerli Taş Parçası"
"30022","Yılan Kuyruğu"
"30023","Beyaz Kaplan Postu"
"30024","At Kuyruğu"
"30025","Örümceğin Zehir Kesesi"
"30026","Kurt Bağırsağı"
"30027","Kurt Postu"
"30028","Kurt Pençesi"
"30029","Kurt Karaciğeri"
"30030","Paslı Bıçak"
"30031","Süs Eşyası"
"30032","Yıpranmış Siyah Üniforma"
"30033","Kırık Porselen"
"30034","B. Domuzkuyruğu Kurdele"
"30035","Yüz Kremi"
"30036","Gizemli Bitki"
"30037","Kaplan Pençesi"
"30038","Kaplan Postu"
"30039","Sargı Bezi"
"30040","Yaprak"
"30041","Shiriken"
"30042","Saldırgan kaplanın dişi"
"30043","Fasulye"
"30044","Kil"
"30045","Akrep İğnesi"
"30046","Akrep Kuyruğu"
"30047","Lanet Kitabı"
"30048","Buz Parçası"
"30049","Katil Buzbalina Boynuzu"
"30050","Buz Topu"
"30051","Bilinmeyen Tılsım"
"30052","Bayrak"
"30053","Ayı Ayak Derisi"
"30054","Nikah Yüzüğü"
"30055","Akrep Kıskacı"
"30056","Örümcek Ağı"
"30057","Örümcek Gözleri"
"30058","Örümcek Yumurta Kesesi"
"30059","Örümcek Bacakları"
"30060","Kurbağa Dili"
"30061","Kurbağa Bacağı"
"30062","İlaç Kasesi"
"30063","Deri İlacı"
"30064","Sivri Taş"
"30065","Zil"
"30066","Acı Biber"
"30067","Yılan Derisi"
"30068","Tofu Bifteği"
"30069","Kurt Pençesi+"
"30070","Kurt Postu+"
"30071","Ayı Safrası+"
"30072","Ayı Ayak Derisi+"
"30073","B. Domuzkuyruğu Kurdele+"
"30074","Siyah Üniforma+"
"30075","Shiriken+"
"30076","Ork Muskası+"
"30077","Ork Dişi+"
"30078","Başlangıç El Kitabı+"
"30079","Bilinmeyen Tılsım+"
"30080","Lanet Kitabı+"
"30081","Akrep Kuyruğu+"
"30082","Yılan Kuyruğu+"
"30083","Bilinmeyen İlaç+"
"30084","Bilinmeyen Tılsım+"
"30085","Sargı Bezi+"
"30086","Şeytan Hatırası+"
"30087","Şeytan Mücevheri+"
"30088","Buz Parçası+"
"30089","Yeti Postu+"
"30090","Buz Küresi+"
"30091","Savaşçı Sembolü"
"30092","Yabani Ganimeti"
"30093","YouTube Partnerlik"
"30094","Uğurlu Kese"
"30095","Twitch Partnerlik"
"30096","Uğurlu Kese"
"30097","Mağaza Şanslı Kesesi"
"30098","Uğurlu Kese"
"30099","Uğurlu Kese"
"30100","Uğurlu Kese"
"30101","Ariyoungun Nikah Yüzüğü"
"30102","Altın Balta"
"30103","Altın Ork Dişi"
"30104","Çöl Örümceği Ağı"
"30105","Pinti Akrep Kuyruğu"
"30106","Yu-Rang İçin İlaç"
"30107","Ork Azıdişi"
"30108","Seramik Süsleme"
"30109","Çöl Örümceği Ağı"
"30110","Huahn-So`dan Mektup"
"30111","Pinti Akrep Kuyruğu"
"30112","Yılan Balığı"
"30113","Başlangıç El Kitabı"
"30114","Veba"
"30115","Veba Tedavisi"
"30116","Kurbağa Arka Bacakları"
"30117","Mektup"
"30118","Şeytanın Mücevher Kutusu"
"30119","Zil"
"30120","Harita Parçası"
"30121","Harita Parçası"
"30122","Harita Parçası"
"30123","Harita Parçası"
"30124","Harita Parçası"
"30125","Harita Parçası"
"30126","Harita Parçası"
"30127","Harita Parçası"
"30128","Harita Parçası"
"30129","Binicinin Görevleri"
"30130","Boş Şişe"
"30131","Demircinin Mektubu"
"30132","Urielin Kitabı"
"30133","Çiçek Ayakkabılar"
"30134","Urielin Paketi"
"30135","Ariyoungun Mektubu"
"30136","Aşırı Süslü Yay"
"30137","Maymun Kanı"
"30138","Çöl Kumu"
"30139","Unggyinin Azı Dişi"
"30140","İplik"
"30141","Mücevher Parçası"
"30142","Mektup"
"30143","Şifalı Bitkiler"
"30144","Kaplan Karaciğeri"
"30145","Balsonun İlacı"
"30146","Buz Parçası"
"30147","Tapınak Tarihçesi"
"30148","Tapınak Atkısı"
"30149","Şuruplu Dondurma"
"30150","Günlük Sayfası"
"30151","Kurt Postu"
"30152","İlaç"
"30153","Çiçekler"
"30154","Tapınağın Gizli Kitabı"
"30155","Mirinenin Dini Kolyesi"
"30156","Tapınağın Gizli Kitabı"
"30157","Ok Ucu"
"30158","Yaş Pasta"
"30159","Kıyafet"
"30160","Bildiri"
"30161","Kocaya ait Mızrak"
"30162","Örümceğin Gözü"
"30163","Pamuk-Yün Bez"
"30164","Lanet Kitabının Çevirisi"
"30165","Zelkova Dalı"
"30166","Tugyis Tabelası"
"30167","Kır. Hayalet Ağacı Dalı"
"30168","Liderlerin Notları"
"30169","Kankırmızı Çiçek"
"30170","Portakal Rengi Çiçek"
"30171","Kokulu Sarı Çiçek"
"30172","Asil Çiçek Demeti"
"30173","Mu-Rang Postu"
"30174","Ayı Pençesi"
"30175","Elmas-özlü Balina Mızrağ"
"30176","Işıltılı Kaplan Postu"
"30177","Misk Yağı"
"30178","Oyma Taş"
"30179","Kıvrık Anahtar"
"30180","Ejderha Tanrı Tılsımı"
"30181","Sayfa"
"30182","Efsanevi Günlük"
"30183","Karamsar Ahşap Maske"
"30184","Efsunlu Küller"
"30185","Siyah Buz"
"30186","Fosil Gözyaşı"
"30187","Kan Damlası"
"30188","Obsidyen"
"30189","Tanrıça Gözyaşları"
"30190","Kan Taşı"
"30191","Kan Taşı"
"30192","Süt Şerbeti"
"30193","Parmak Kemikleri"
"30194","Ork Topuzu"
"30195","Kuvars Kumu"
"30196","Şeytan Külü"
"30197","Büyülü Tohum"
"30198","Su Kristali"
"30199","Mavi Kristal"
"30201","İntikam Yüzüğü"
"30202","Dakananın Kulağı"
"30203","Kristal"
"30204","Kristal Parçası"
"30205","Yapı Malzemesi"
"30210","Değerli Taş Parçası"
"30211","Değerli Taş Parçası"
"30212","Değerli Taş Parçası"
"30213","Değerli Taş Parçası"
"30214","Değerli Taş Parçası"
"30215","Değerli Taş Parçası"
"30216","Değerli Taş Parçası"
"30217","Değerli Taş Parçası"
"30218","Değerli Taş Parçası"
"30219","Değerli Taş Parçası"
"30220","Jinunggynin Ruh Taşı"
"30221","Tapınağın Ruh Taşı"
"30222","Sagyinin Ruh Taşı"
"30223","Aurtumryunun Ruh Taşı"
"30224","Gyimokun Ruh Taşı"
"30225","Tugyinin Ruh Taşı"
"30226","Orman Ruhu Taşı"
"30227","Liderlerin Ruh Taşı"
"30228","Beran-Setaou Ruh Taşı"
"30251","Kem Göz Mücevheri"
"30252","Bilgelik Mücevheri"
"30253","Sadakat Mücevheri"
"30254","NoNAme"
"30265","Madalya Parçası (1)"
"30266","Madalya Parçası (2)"
"30267","Madalya Parçası (3)"
"30268","Madalya Parçası (4)"
"30269","Madalya Parçası (5)"
"30270","Ejderha Taşı Parçası"
"30271","Ejderha Taşı Parçası"
"30300","Bilinmeyen Eski Sandık"
"30301","Sa-Gui Kalesi Haritası"
"30302","Zin-Sa-Gui Kale Haritası"
"30303","Bong-In Anahtar"
"30304","Zin-Bong-In Anahtar"
"30311","Ruh Kristali Anahtarı"
"30312","Surat Totemi"
"30315","Simit"
"30316","Bağış Tabağı"
"30317","İftar"
"30318","Bereket Meyvesi"
"30319","Küçülen Kafa"
"30320","Küçülen Kafa"
"30321","Cadılar Bayramı Kabağı"
"30322","Büyü Asası"
"30323","J. Pumpkin Maskesi Kartı"
"30324","Arachnida Anahtarı"
"30325","Arachnida Anahtarı"
"30326","Kraliçe Örümcek Zehri"
"30327","Arachnida Flütü"
"30328","¿ë½ÅÀÇ »óÀÚ"
"30329","Altın Dişli Çark"
"30330","Maat Taşı"
"30331","Buz Anahtarı"
"30332","Kuzey Yıldızı"
"30333","Buzçiçeği Anahtarı"
"30334","Zümrüt Anahtar"
"30335","Parlak Zümrüt Anahtar"
"30500","Yakut Oyma Bıçağı"
"30501","Altın Kenet"
"30502","Yakut İşlemeli"
"30503","Ametist Oyma Bıçağı"
"30504","Gümüş Kenet"
"30505","Zümrüt İşlemeli"
"30506","Safir Oyma Bıçağı"
"30507","Bronz Kenet"
"30508","Safir İşlemesi"
"30509","Mavi Ejderha Çeliği"
"30510","Fiyakalı Apolet"
"30511","Kırmızı Kumaş"
"30512","Kırmızı Ejderha Çeliği"
"30513","Kıymetli Apolet"
"30514","Eflatun Kumaş"
"30515","Erguvani Ejderha Çeliği"
"30516","Antika Apolet"
"30517","Altın Kumaş"
"30518","Altın İplik"
"30519","Altın Kanca"
"30520","Altın Kenet"
"30521","Halka Öğesi"
"30522","Zincir Halkalar"
"30523","Mücevher Öğesi"
"30524","Alev Taşı"
"30525","Buz Alevi Taşı"
"30526","NoNAme"
"30527","NoNAme"
"30528","NoNAme"
"30529","NoNAme"
"30530","NoNAme"
"30531","NoNAme"
"30532","NoNAme"
"30533","NoNAme"
"30534","NoNAme"
"30535","NoNAme"
"30536","NoNAme"
"30537","NoNAme"
"30538","NoNAme"
"30539","NoNAme"
"30540","NoNAme"
"30541","NoNAme"
"30542","Turmalin Çemberi"
"30543","Yakut Çemberi"
"30544","Grena Çemberi"
"30545","Safir Çemberi"
"30546","Zümrüt Çemberi"
"30547","NoNAme"
"30548","NoNAme"
"30550","Mavi Kemer"
"30554","NoNAme"
"30555","NoNAme"
"30556","NoNAme"
"30557","NoNAme"
"30558","NoNAme"
"30559","NoNAme"
"30560","NoNAme"
"30561","NoNAme"
"30562","NoNAme"
"30563","Mavi Kanca"
"30564","Yeşil Kanca"
"30565","Mor Kanca"
"30566","NoNAme"
"30567","NoNAme"
"30568","NoNAme"
"30569","Mavi Zincir"
"30570","Yeşil Zincir"
"30571","Mor Zincir"
"30572","NoNAme"
"30573","NoNAme"
"30574","NoNAme"
"30575","NoNAme"
"30576","Mavi Parça"
"30577","Yeşil Parça"
"30578","Mor Parça"
"30579","NoNAme"
"30580","NoNAme"
"30581","NoNAme"
"30582","NoNAme"
"30583","NoNAme"
"30584","NoNAme"
"30585","NoNAme"
"30586","NoNAme"
"31001","Yazıt Kopyası"
"31002","Eski Belge"
"31003","Panzehir"
"31004","Kutsanmış Ağaç Reçinesi"
"31005","Mavi Kristal Esansı"
"31006","Kırmızı Cehennem Kuvarsı"
"31007","Volkan Toprağı"
"31008","Gökyüzünün Gözyaşları"
"31009","Gnoll Mektubu"
"31010","Kızılhırsız Mektubu"
"31011","NoNAme"
"31012","NoNAme"
"31013","Kağıt"
"31014","NoNAme"
"31015","Kaptan Kancanın Mektubu"
"31016","Lee Chungun Mektubu"
"31017","Mühürlü Mektup"
"31018","Kabuk Yazı"
"31019","Kabuk Tozu"
"31020","Kaya Çiçeği Kökü"
"31021","NoNAme"
"31022","Oin Pulu"
"31023","NoNAme"
"31024","Mantikor Derisi"
"31025","Kabuk Parçası"
"31026","Kabuk Zırhı"
"31027","İnce Kum"
"31028","Kiremit"
"31029","İç Işık"
"31030","İç Işık"
"31031","Milenyum Esansı"
"31032","Leviathanın İncileri"
"31033","Reisin Pelerini"
"31034","Anglar Totemi"
"31035","Siyah Taş"
"31036","Kara Altın"
"31037","Deri Kese"
"31038","Kutsanmış Toprak"
"31039","Para Kesesi"
"31040","Kolezyum Ödülü"
"31041","Fosil Toprak"
"31042","Mızrak Parçası"
"31043","Büyülü Levha"
"31044","NoNAme"
"31045","NoNAme"
"31046","NoNAme"
"31047","NoNAme"
"31048","NoNAme"
"31049","NoNAme"
"31050","NoNAme"
"31051","NoNAme"
"31052","NoNAme"
"31053","NoNAme"
"31054","NoNAme"
"31055","NoNAme"
"31056","NoNAme"
"31057","NoNAme"
"31058","NoNAme"
"31059","NoNAme"
"31060","NoNAme"
"31061","Ent Dalı"
"31062","NoNAme"
"31063","NoNAme"
"31064","NoNAme"
"31065","NoNAme"
"31066","NoNAme"
"31067","NoNAme"
"31068","NoNAme"
"31069","NoNAme"
"31070","Kelepçe"
"31071","Efsunlama Muskası"
"31072","Pul Parçası"
"31073","Altın Avcı Tasması"
"31074","Zımbalı Tasma"
"31075","Dikenli Tasma"
"31076","Güneş Bitkileri"
"31077","Temel Taşı Tozu"
"31078","Saf Lumen"
"31079","Yak-Hwana Mektup"
"31080","Meley Özü"
"31081","Midas Kalbi"
"31082","Razador Özü"
"31083","Samaelin Yüzüğü"
"31084","Ayla Tentürü"
"31085","NoNAme"
"31086","NoNAme"
"31087","NoNAme"
"31088","NoNAme"
"31089","Nemere Özü"
"31090","Hydra Kalbi"
"31091","Alev Kralının Kanı"
"31092","NoNAme"
"35000","Şifalı Bitkiler+"
"35001","Kaplan Karaciğeri+"
"38001","VIP-Feature"
"38002","Tombola_ticket_today"
"38003","Tombola_ticket_tomorrow"
"38004","Tombola_reroll"
"38005","TombolaPP_spin"
"38006","Momo-Reroll"
"38010","Yang Paketi"
"38050","Güç Sandığı"
"38051","Kral Kaplanı Kristali"
"38052","Krallar Sandığı"
"38053","Sonsuz Kış Sandığı"
"38054","Çöl Fırtınası Sandığı"
"38055","Yavrucuk Kutusu"
"38056","Bayram Sandığı"
"38057","Kuzey Kutusu"
"38100","Güçlü Atıştırmalık(7 Gn)"
"38101","Güçlü Atıştırmalık(15 Gn"
"38102","Güçlü Atıştırmalk(30 Gn)"
"38200","Rufus Mührü"
"38201","Rufus Mührü"
"39001","Büyülü Metal"
"39002","Tecrübe Yüzüğü"
"39003","Şeftali Çiçeği Şurubu"
"39004","Kutsama Küresi"
"39005","Büyülü Bakır"
"39006","Cesaret Pelerini"
"39007","Demircinin El Kitabı"
"39008","Kötü Ruh Kovma Kağıdı"
"39009","Beceri Sıfırlama Kağıdı"
"39010","Saldırı İksiri +10"
"39011","Yaşam Kutsaması"
"39012","Sihir Kutsaması"
"39013","Ejderha Kutsaması"
"39014","Savaş Kağıdı"
"39015","Demirci Taşı"
"39016","Büyülü Demir Maden"
"39017","Ejderha Tanrı Yaşamı"
"39018","Ejderha Tanrı Saldırısı"
"39019","Ejderha Tanrı Zekası"
"39020","Ejderha Tanrı Savunması"
"39021","Ejderha Tanrı Desteği"
"39022","Ejderha Parşömeni"
"39023","Araştırmacının Özütü"
"39024","Kritik İsabet"
"39025","Delici İsabet"
"39026","Hız İksiri"
"39027","Taş Sanatı Kitabı"
"39028","Efsun Nesnesi"
"39029","Arttırma Kağıdı"
"39030","Münzevi Tavsiyesi"
"39031","Soğutma İksiri"
"39032","Yaşam Meyvesi"
"39033","Düzeltme Kağıdı"
"39034","At Şekeri"
"39035","İçgörü Küresi"
"39036","Rüzgarın Ayakkabıları"
"39037","Güneş Özütü (K)"
"39038","Güneş Özütü (O)"
"39039","Güneş Özütü (B)"
"39040","Ay Özütü (K)"
"39041","Ay Özütü (O)"
"39042","Ay Özütü (B)"
"39043","Geri Dönüş Kağıdı"
"40001","Işınlanma Yüzüğü"
"40002","Grand Master Yüzüğü"
"40003","Perfect Master Yüzüğü"
"40004","Anti EXP Yüzüğü"
"40005","Çınlayan Zil"
"40006","Yırtıcı Taşıma Faturası"
"40007","Yırtıcı Patrondan Mektup"
"41001","Tavşan Kostümü e (kahve)"
"41002","Tavşan Kostümü d (kahve)"
"41003","Çöl Savaşçısı (e)"
"41004","Çöl Savaşçısı (d)"
"41005","Olimpik Eskrim Giys. (e)"
"41006","Olimpik Eskrim Giys. (d)"
"41007","Eskrim Giysisi GER (e)"
"41008","Eskrim Giysisi GER (d)"
"41009","Eskrim Giysisi TUR (e)"
"41010","Eskrim Giysisi TUR (d)"
"41011","Eskrim Giysisi BRA (e)"
"41012","Eskrim Giysisi BRA (d)"
"41013","Olimpik Futbol Form. (e)"
"41014","Olimpik Futbol Form. (d)"
"41015","Futbol Forması GER (e)"
"41016","Futbol Forması GER (d)"
"41017","Futbol Forması TUR (e)"
"41018","Futbol Forması TUR (d)"
"41019","Futbol Forması BRA (e)"
"41020","Futbol Forması BRA (d)"
"41021","Olimpik Boksör Giys. (e)"
"41022","Olimpik Boksör Giys. (d)"
"41023","Boks Giysisi GER (e)"
"41024","Boks Giysisi GER (d)"
"41025","Boks Giysisi TUR (e)"
"41026","Boks Giysisi TUR (d)"
"41027","Boks Giysisi BRA (e)"
